customer_id,Discount_Affinity,AOV,Recency,Count_Orders,Count_Products,Sum_Quantity,Mean_UnitPrice,Mean_QuantityPerOrder,Avg_UnitPricePerProduct,Avg_QuantityPerProduct,Avg_TotalPricePerProduct,Avg_TotalPricePerInvoice,Max_Avg_Order_Value,Min_Avg_Order_Value,Max_Total_Order_Value,Min_Total_Order_Value
CUST0000057,0.0,596.0238461538462,9.0,13.0,12.0,53.0,125.52692307692307,4.076923076923077,113.7041666666667,4.416666666666667,645.6925,596.0238461538462,596.0238461538462,596.0238461538462,3229.38,30.45
CUST0000064,0.5,829.4691666666668,130.0,12.0,11.0,67.0,89.96916666666668,5.583333333333333,85.05727272727273,6.090909090909091,904.8754545454547,829.4691666666668,829.4691666666668,829.4691666666668,5780.0,19.0
CUST0000067,0.3333333333333333,770.1146666666666,5.0,15.0,15.0,122.0,139.76666666666668,8.133333333333333,139.76666666666668,8.133333333333333,770.1146666666666,770.1146666666666,770.1146666666666,770.1146666666666,3200.0,29.64
CUST0000077,0.3333333333333333,918.3291666666665,55.0,12.0,12.0,102.0,108.92750000000001,8.5,108.9275,8.5,918.3291666666668,918.3291666666665,918.3291666666665,918.3291666666665,3524.25,7.9
CUST0000078,0.3333333333333333,163.9933333333333,18.0,6.0,6.0,17.0,70.65499999999999,2.8333333333333335,70.65499999999999,2.8333333333333335,163.9933333333333,163.9933333333333,163.9933333333333,163.9933333333333,641.68,4.5
CUST0000083,0.0,1154.18125,9.0,8.0,8.0,73.0,129.95374999999999,9.125,129.95375,9.125,1154.18125,1154.18125,1154.18125,1154.18125,3750.0,20.12
CUST0000084,0.375,102.04125,21.0,8.0,8.0,26.0,70.195,3.25,70.195,3.25,102.04124999999999,102.04125,102.04125,102.04125,316.27,11.7
CUST0000086,0.6153846153846154,682.1384615384616,59.0,13.0,13.0,68.0,100.22846153846154,5.230769230769231,100.22846153846152,5.230769230769231,682.1384615384615,682.1384615384616,682.1384615384616,682.1384615384616,4545.8,9.0
CUST0000087,0.3076923076923077,655.0184615384617,30.0,13.0,12.0,70.0,115.56384615384614,5.384615384615385,123.61083333333333,5.833333333333333,709.6033333333334,655.0184615384617,655.0184615384617,655.0184615384617,4350.0,19.0
CUST0000088,0.3,1022.2879999999999,4.0,10.0,10.0,66.0,157.127,6.6,157.127,6.6,1022.2879999999999,1022.2879999999999,1022.2879999999999,1022.2879999999999,5692.86,15.0
CUST0000091,0.1,680.984,52.0,10.0,10.0,71.0,105.228,7.1,105.228,7.1,680.9839999999999,680.984,680.984,680.984,3735.0,7.0
CUST0000095,0.4666666666666667,675.7233333333334,49.0,15.0,15.0,82.0,93.42466666666665,5.466666666666667,93.42466666666665,5.466666666666667,675.7233333333335,675.7233333333334,675.7233333333334,675.7233333333334,4744.05,9.6
CUST0000100,0.35294117647058826,442.5417647058824,26.0,17.0,15.0,122.0,83.52647058823528,7.176470588235294,87.35466666666667,8.133333333333333,501.54733333333326,442.5417647058824,442.5417647058824,442.5417647058824,2990.0,19.63
CUST0000102,0.3,993.564,32.0,10.0,10.0,76.0,152.678,7.6,152.678,7.6,993.5640000000001,993.564,993.564,993.564,4335.0,25.5
CUST0000103,0.16666666666666666,379.2916666666667,70.0,6.0,6.0,28.0,88.49166666666667,4.666666666666667,88.49166666666667,4.666666666666667,379.2916666666667,379.2916666666667,379.2916666666667,379.2916666666667,1174.75,20.0
CUST0000105,0.2857142857142857,376.8478571428572,54.0,14.0,14.0,90.0,44.076428571428565,6.428571428571429,44.07642857142857,6.428571428571429,376.8478571428572,376.8478571428572,376.8478571428572,376.8478571428572,3735.0,12.0
CUST0000108,0.5,861.9278571428573,10.0,14.0,13.0,101.0,105.9307142857143,7.214285714285714,93.51,7.769230769230769,928.2300000000001,861.9278571428573,861.9278571428573,861.9278571428573,4211.55,10.5
CUST0000111,0.3076923076923077,438.71384615384613,31.0,13.0,12.0,97.0,79.26923076923077,7.461538461538462,84.83333333333333,8.083333333333334,475.2733333333333,438.71384615384613,438.71384615384613,438.71384615384613,2100.0,15.02
CUST0000113,0.36363636363636365,469.0163636363637,7.0,11.0,10.0,92.0,63.123636363636365,8.363636363636363,54.05800000000001,9.2,515.9179999999999,469.0163636363637,469.0163636363637,469.0163636363637,3075.6,17.1
CUST0000114,0.125,281.265,349.0,8.0,8.0,21.0,95.85375,2.625,95.85374999999999,2.625,281.26500000000004,281.265,281.265,281.265,1573.95,20.61
CUST0000115,0.4166666666666667,413.77250000000004,112.0,12.0,11.0,82.0,63.37916666666666,6.833333333333333,64.68636363636364,7.454545454545454,451.38818181818186,413.77250000000004,413.77250000000004,413.77250000000004,2674.0,7.87
CUST0000118,0.23529411764705882,847.0852941176471,52.0,17.0,16.0,136.0,138.27,8.0,141.349375,8.5,900.0281249999999,847.0852941176471,847.0852941176471,847.0852941176471,2400.0,84.55
CUST0000119,0.3333333333333333,1229.5449999999998,9.0,12.0,12.0,85.0,151.34583333333333,7.083333333333333,151.34583333333333,7.083333333333333,1229.5449999999998,1229.5449999999998,1229.5449999999998,1229.5449999999998,4933.95,10.5
CUST0000121,0.2857142857142857,937.8678571428571,7.0,14.0,14.0,79.0,127.25500000000001,5.642857142857143,127.255,5.642857142857143,937.8678571428571,937.8678571428571,937.8678571428571,937.8678571428571,4503.0,15.0
CUST0000125,0.1111111111111111,821.7711111111112,12.0,18.0,16.0,197.0,57.86888888888888,10.944444444444445,63.540000000000006,12.3125,924.4925000000001,821.7711111111112,821.7711111111112,821.7711111111112,7485.0,8.75
CUST0000126,0.6,369.28000000000003,78.0,5.0,5.0,14.0,114.526,2.8,114.526,2.8,369.28000000000003,369.28000000000003,369.28000000000003,369.28000000000003,1436.4,45.0
CUST0000129,0.2727272727272727,274.7845454545455,33.0,11.0,11.0,62.0,69.80909090909091,5.636363636363637,69.80909090909091,5.636363636363637,274.7845454545455,274.7845454545455,274.7845454545455,274.7845454545455,1044.75,5.25
CUST0000131,0.3,210.13599999999997,6.0,10.0,9.0,42.0,71.157,4.2,75.84111111111112,4.666666666666667,233.48444444444445,210.13599999999997,210.13599999999997,210.13599999999997,1245.0,22.11
CUST0000133,0.46153846153846156,321.63384615384615,22.0,13.0,12.0,57.0,86.16461538461539,4.384615384615385,92.30333333333334,4.75,348.43666666666667,321.63384615384615,321.63384615384615,321.63384615384615,2026.35,11.76
CUST0000136,0.2857142857142857,508.80214285714277,45.0,14.0,13.0,92.0,78.21214285714287,6.571428571428571,76.84384615384616,7.076923076923077,547.9407692307692,508.80214285714277,508.80214285714277,508.80214285714277,2160.0,5.25
CUST0000138,0.36363636363636365,101.20818181818181,6.0,11.0,10.0,40.0,38.056363636363635,3.6363636363636362,39.862,4.0,111.329,101.20818181818181,101.20818181818181,101.20818181818181,461.34,13.5
CUST0000139,0.5,370.1241666666667,17.0,12.0,11.0,74.0,84.99249999999999,6.166666666666667,78.7390909090909,6.7272727272727275,403.77181818181816,370.1241666666667,370.1241666666667,370.1241666666667,1260.0,14.25
CUST0000142,0.42857142857142855,1054.785,16.0,14.0,13.0,85.0,158.58785714285713,6.071428571428571,169.6330769230769,6.538461538461538,1135.9223076923076,1054.785,1054.785,1054.785,5348.0,15.0
CUST0000143,0.2222222222222222,537.3399999999999,149.0,9.0,8.0,47.0,118.59111111111113,5.222222222222222,131.915,5.875,604.5075,537.3399999999999,537.3399999999999,537.3399999999999,2346.75,11.4
CUST0000145,0.55,381.758,1.0,20.0,19.0,112.0,71.339,5.6,73.77789473684211,5.894736842105263,401.85052631578947,381.758,381.758,381.758,2540.3,6.0
CUST0000147,0.2857142857142857,319.3,39.0,7.0,7.0,18.0,118.58571428571429,2.5714285714285716,118.58571428571429,2.5714285714285716,319.3,319.3,319.3,319.3,1512.0,21.0
CUST0000149,0.5,872.5728571428572,99.0,14.0,14.0,99.0,69.91214285714287,7.071428571428571,69.91214285714287,7.071428571428571,872.5728571428572,872.5728571428572,872.5728571428572,872.5728571428572,4699.0,9.0
CUST0000150,0.4,934.9206666666666,23.0,15.0,15.0,94.0,149.72066666666666,6.266666666666667,149.7206666666667,6.266666666666667,934.9206666666666,934.9206666666666,934.9206666666666,934.9206666666666,4229.1,19.0
CUST0000151,0.4444444444444444,315.82222222222225,13.0,18.0,18.0,118.0,67.44666666666666,6.555555555555555,67.44666666666667,6.555555555555555,315.8222222222222,315.82222222222225,315.82222222222225,315.82222222222225,1400.0,9.0
CUST0000154,0.16666666666666666,334.2633333333333,5.0,12.0,11.0,84.0,56.895833333333336,7.0,60.70454545454547,7.636363636363637,364.65090909090907,334.2633333333333,334.2633333333333,334.2633333333333,2349.5,16.0
CUST0000157,0.4,455.79499999999996,20.0,10.0,10.0,83.0,101.82000000000001,8.3,101.82000000000001,8.3,455.79499999999996,455.79499999999996,455.79499999999996,455.79499999999996,1800.0,26.1
CUST0000161,0.4444444444444444,187.11444444444447,25.0,9.0,8.0,26.0,80.80888888888889,2.888888888888889,66.035,3.25,210.50375,187.11444444444447,187.11444444444447,187.11444444444447,507.45,5.25
CUST0000162,0.36363636363636365,353.38181818181823,87.0,11.0,10.0,49.0,120.64363636363636,4.454545454545454,131.208,4.9,388.72,353.38181818181823,353.38181818181823,353.38181818181823,2160.0,12.0
CUST0000173,0.7142857142857143,477.08714285714285,9.0,7.0,6.0,53.0,105.85,7.571428571428571,118.38333333333333,8.833333333333334,556.6016666666667,477.08714285714285,477.08714285714285,477.08714285714285,1687.5,29.38
CUST0000174,0.23529411764705882,294.2911764705882,23.0,17.0,17.0,93.0,86.54058823529412,5.470588235294118,86.54058823529412,5.470588235294118,294.29117647058825,294.2911764705882,294.2911764705882,294.2911764705882,1300.5,10.0
CUST0000175,0.3333333333333333,226.72500000000002,181.0,12.0,12.0,37.0,125.28249999999998,3.0833333333333335,125.28249999999998,3.0833333333333335,226.725,226.72500000000002,226.72500000000002,226.72500000000002,675.45,16.15
CUST0000177,0.4375,1166.0575000000001,19.0,16.0,15.0,105.0,152.09,6.5625,152.236,7.0,1243.794666666667,1166.0575000000001,1166.0575000000001,1166.0575000000001,9481.0,50.4
CUST0000181,0.25,502.54375,8.0,8.0,8.0,37.0,111.43124999999999,4.625,111.43124999999999,4.625,502.54375,502.54375,502.54375,502.54375,1995.0,8.0
CUST0000185,0.4,570.314,34.0,10.0,9.0,54.0,157.882,5.4,140.28333333333333,6.0,633.6822222222222,570.314,570.314,570.314,1245.0,25.0
CUST0000190,0.375,622.2725,72.0,8.0,8.0,63.0,102.53375,7.875,102.53375,7.875,622.2725,622.2725,622.2725,622.2725,2493.75,63.38
CUST0000191,0.42857142857142855,357.97285714285715,1.0,7.0,7.0,45.0,108.69714285714285,6.428571428571429,108.69714285714285,6.428571428571429,357.97285714285715,357.97285714285715,357.97285714285715,357.97285714285715,1800.0,90.0
CUST0000192,0.375,210.294375,10.0,16.0,15.0,80.0,82.12375,5.0,86.33200000000002,5.333333333333333,224.31399999999996,210.294375,210.294375,210.294375,730.45,8.4
CUST0000197,0.38461538461538464,884.2684615384616,83.0,13.0,12.0,65.0,160.82692307692312,5.0,132.64583333333334,5.416666666666667,957.9575,884.2684615384616,884.2684615384616,884.2684615384616,6736.5,8.55
CUST0000201,0.2222222222222222,777.1822222222222,37.0,9.0,9.0,47.0,110.24444444444444,5.222222222222222,110.24444444444444,5.222222222222222,777.1822222222222,777.1822222222222,777.1822222222222,777.1822222222222,4011.0,8.75
CUST0000206,0.25,598.9591666666666,18.0,12.0,11.0,63.0,100.4575,5.25,108.4990909090909,5.7272727272727275,653.41,598.9591666666666,598.9591666666666,598.9591666666666,2466.98,12.6
CUST0000208,0.4,773.2453333333334,10.0,15.0,15.0,118.0,86.26,7.866666666666666,86.26,7.866666666666666,773.2453333333334,773.2453333333334,773.2453333333334,773.2453333333334,4744.05,7.0
CUST0000213,0.3,488.98099999999994,23.0,10.0,10.0,54.0,125.056,5.4,125.056,5.4,488.98100000000005,488.98099999999994,488.98099999999994,488.98099999999994,2076.03,29.0
CUST0000214,0.13333333333333333,355.6446666666667,1.0,15.0,14.0,74.0,98.44,4.933333333333334,82.88071428571429,5.285714285714286,381.04785714285714,355.6446666666667,355.6446666666667,355.6446666666667,2490.0,5.0
CUST0000217,0.1875,1402.375,22.0,16.0,16.0,128.0,146.19625,8.0,146.19625,8.0,1402.375,1402.375,1402.375,1402.375,5615.4,15.75
CUST0000223,0.16666666666666666,255.67999999999998,23.0,12.0,9.0,38.0,52.93916666666667,3.1666666666666665,41.81666666666667,4.222222222222222,340.90666666666664,255.67999999999998,255.67999999999998,255.67999999999998,1800.0,6.0
CUST0000225,0.4117647058823529,499.1258823529411,11.0,17.0,16.0,96.0,85.38764705882353,5.647058823529412,90.16187500000001,6.0,530.32125,499.1258823529411,499.1258823529411,499.1258823529411,4503.0,7.2
CUST0000232,0.35714285714285715,566.9892857142856,14.0,14.0,13.0,91.0,107.96071428571429,6.5,106.26538461538463,7.0,610.6038461538462,566.9892857142856,566.9892857142856,566.9892857142856,2600.0,12.72
CUST0000237,0.25,225.70749999999998,5.0,16.0,14.0,94.0,69.32375,5.875,76.94142857142859,6.714285714285714,257.9514285714286,225.70749999999998,225.70749999999998,225.70749999999998,1377.5,9.88
CUST0000243,0.5555555555555556,264.20000000000005,126.0,9.0,8.0,53.0,61.80111111111111,5.888888888888889,66.455,6.625,297.225,264.20000000000005,264.20000000000005,264.20000000000005,1000.0,22.11
CUST0000246,0.25,291.62125000000003,66.0,8.0,8.0,55.0,77.55875,6.875,77.55875,6.875,291.62125000000003,291.62125000000003,291.62125000000003,291.62125000000003,870.0,18.0
CUST0000247,0.5384615384615384,467.1492307692308,12.0,13.0,12.0,98.0,113.01076923076923,7.538461538461538,121.33916666666669,8.166666666666666,506.0783333333333,467.1492307692308,467.1492307692308,467.1492307692308,1913.78,5.4
CUST0000248,0.3333333333333333,623.0,141.0,6.0,6.0,53.0,103.0,8.833333333333334,103.0,8.833333333333334,623.0,623.0,623.0,623.0,2700.0,9.0
CUST0000249,0.18181818181818182,784.3490909090909,12.0,11.0,11.0,89.0,111.67818181818183,8.090909090909092,111.67818181818184,8.090909090909092,784.3490909090909,784.3490909090909,784.3490909090909,784.3490909090909,3075.6,48.0
CUST0000251,0.3333333333333333,939.9083333333333,11.0,18.0,18.0,127.0,126.71444444444442,7.055555555555555,126.71444444444445,7.055555555555555,939.9083333333333,939.9083333333333,939.9083333333333,939.9083333333333,4981.25,5.25
CUST0000259,0.5384615384615384,823.0153846153845,10.0,13.0,13.0,101.0,58.81230769230769,7.769230769230769,58.8123076923077,7.769230769230769,823.0153846153845,823.0153846153845,823.0153846153845,823.0153846153845,5910.19,4.25
CUST0000261,0.3333333333333333,1726.9844444444445,1.0,9.0,8.0,68.0,155.0188888888889,7.555555555555555,138.14625,8.5,1942.8575,1726.9844444444445,1726.9844444444445,1726.9844444444445,6685.0,15.14
CUST0000263,0.2,634.0133333333332,8.0,15.0,13.0,115.0,95.79533333333332,7.666666666666667,107.60000000000001,8.846153846153847,731.553846153846,634.0133333333332,634.0133333333332,634.0133333333332,4728.15,13.65
CUST0000265,0.16666666666666666,263.71000000000004,256.0,12.0,12.0,79.0,72.64083333333333,6.583333333333333,72.64083333333333,6.583333333333333,263.71,263.71000000000004,263.71000000000004,263.71000000000004,740.09,24.62
CUST0000269,0.15384615384615385,984.9738461538461,117.0,13.0,12.0,84.0,107.30538461538461,6.461538461538462,114.29333333333335,7.0,1067.055,984.9738461538461,984.9738461538461,984.9738461538461,4709.25,12.6
CUST0000273,0.21428571428571427,363.0642857142857,2.0,14.0,14.0,84.0,82.42714285714285,6.0,82.42714285714284,6.0,363.0642857142857,363.0642857142857,363.0642857142857,363.0642857142857,2011.5,14.99
CUST0000275,0.2857142857142857,606.4314285714287,7.0,7.0,7.0,30.0,110.11285714285715,4.285714285714286,110.11285714285715,4.285714285714286,606.4314285714287,606.4314285714287,606.4314285714287,606.4314285714287,2349.5,13.0
CUST0000278,0.3333333333333333,899.14,12.0,12.0,12.0,93.0,89.25333333333333,7.75,89.25333333333333,7.75,899.14,899.14,899.14,899.14,2700.0,20.0
CUST0000279,0.5,298.98125,53.0,8.0,8.0,73.0,82.02000000000001,9.125,82.02000000000001,9.125,298.98125,298.98125,298.98125,298.98125,900.6,10.0
CUST0000282,0.7272727272727273,823.7245454545454,32.0,11.0,10.0,73.0,156.07999999999998,6.636363636363637,165.688,7.3,906.097,823.7245454545454,823.7245454545454,823.7245454545454,4990.0,13.07
CUST0000284,0.23076923076923078,403.79153846153844,3.0,13.0,12.0,62.0,89.34846153846155,4.769230769230769,94.34583333333335,5.166666666666667,437.4408333333333,403.79153846153844,403.79153846153844,403.79153846153844,2232.02,5.95
CUST0000291,0.6153846153846154,705.8461538461538,61.0,13.0,13.0,80.0,137.32923076923078,6.153846153846154,137.32923076923078,6.153846153846154,705.8461538461537,705.8461538461538,705.8461538461538,705.8461538461538,3000.0,22.5
CUST0000292,0.6,1189.91,139.0,10.0,9.0,76.0,125.80999999999999,7.6,107.67777777777778,8.444444444444445,1322.1222222222223,1189.91,1189.91,1189.91,6502.5,7.0
CUST0000293,0.3,929.6700000000001,2.0,10.0,10.0,85.0,99.736,8.5,99.736,8.5,929.6700000000001,929.6700000000001,929.6700000000001,929.6700000000001,3162.7,10.8
CUST0000295,0.29411764705882354,1216.215882352941,109.0,17.0,15.0,136.0,155.14764705882354,8.0,157.17400000000004,9.066666666666666,1378.378,1216.215882352941,1216.215882352941,1216.215882352941,4699.0,48.0
CUST0000305,0.4,229.68099999999995,17.0,10.0,10.0,20.0,134.933,2.0,134.933,2.0,229.68099999999998,229.68099999999995,229.68099999999995,229.68099999999995,948.81,14.99
CUST0000307,0.42857142857142855,336.38142857142856,94.0,7.0,7.0,21.0,122.08000000000001,3.0,122.08,3.0,336.38142857142856,336.38142857142856,336.38142857142856,336.38142857142856,709.22,24.48
CUST0000308,0.5294117647058824,737.4317647058824,5.0,17.0,17.0,104.0,126.6,6.117647058823529,126.6,6.117647058823529,737.4317647058824,737.4317647058824,737.4317647058824,737.4317647058824,4813.2,5.0
CUST0000310,0.36363636363636365,294.05636363636364,68.0,11.0,11.0,38.0,108.56454545454545,3.4545454545454546,108.56454545454544,3.4545454545454546,294.05636363636364,294.05636363636364,294.05636363636364,294.05636363636364,2076.03,15.0
CUST0000312,0.4,384.62399999999997,2.0,10.0,10.0,47.0,81.81099999999999,4.7,81.811,4.7,384.62399999999997,384.62399999999997,384.62399999999997,384.62399999999997,1174.75,8.55
CUST0000314,0.38461538461538464,383.7976923076922,8.0,13.0,13.0,91.0,105.5223076923077,7.0,105.5223076923077,7.0,383.7976923076924,383.7976923076922,383.7976923076922,383.7976923076922,1675.8,21.25
CUST0000319,0.4444444444444444,474.19499999999994,34.0,18.0,16.0,109.0,104.08666666666667,6.055555555555555,115.5975,6.8125,533.469375,474.19499999999994,474.19499999999994,474.19499999999994,2880.0,7.2
CUST0000324,0.4375,377.16375000000005,16.0,16.0,14.0,88.0,68.79124999999999,5.5,75.78642857142859,6.285714285714286,431.0442857142857,377.16375000000005,377.16375000000005,377.16375000000005,2422.04,9.45
CUST0000328,0.45454545454545453,759.2209090909091,48.0,11.0,11.0,88.0,93.97909090909091,8.0,93.97909090909091,8.0,759.2209090909091,759.2209090909091,759.2209090909091,759.2209090909091,3162.7,4.25
CUST0000329,0.07142857142857142,681.5014285714286,35.0,14.0,14.0,73.0,90.66999999999999,5.214285714285714,90.67,5.214285714285714,681.5014285714286,681.5014285714286,681.5014285714286,681.5014285714286,5800.0,9.0
CUST0000330,0.18181818181818182,667.9718181818182,46.0,11.0,10.0,64.0,122.27545454545456,5.818181818181818,129.603,6.4,734.7690000000001,667.9718181818182,667.9718181818182,667.9718181818182,3420.0,18.0
CUST0000332,0.5,774.0290000000001,40.0,10.0,10.0,56.0,130.311,5.6,130.311,5.6,774.029,774.0290000000001,774.0290000000001,774.0290000000001,3162.7,44.97
CUST0000335,0.4,623.292,95.0,10.0,9.0,65.0,104.87,6.5,115.07000000000001,7.222222222222222,692.5466666666666,623.292,623.292,623.292,3524.25,89.0
CUST0000338,0.125,234.45375,18.0,8.0,8.0,50.0,76.17374999999998,6.25,76.17375,6.25,234.45375,234.45375,234.45375,234.45375,802.2,48.0
CUST0000340,0.4166666666666667,866.9141666666668,72.0,12.0,11.0,64.0,174.14000000000001,5.333333333333333,171.7890909090909,5.818181818181818,945.7245454545456,866.9141666666668,866.9141666666668,866.9141666666668,3460.05,15.0
CUST0000341,0.3333333333333333,799.2416666666668,11.0,12.0,12.0,66.0,144.29166666666666,5.5,144.29166666666666,5.5,799.2416666666668,799.2416666666668,799.2416666666668,799.2416666666668,3546.11,68.62
CUST0000342,0.09090909090909091,1015.3363636363637,66.0,11.0,10.0,60.0,198.5772727272727,5.454545454545454,178.535,6.0,1116.8700000000001,1015.3363636363637,1015.3363636363637,1015.3363636363637,4933.95,25.8
CUST0000347,0.2,648.9300000000001,36.0,10.0,8.0,43.0,140.09099999999998,4.3,152.86374999999998,5.375,811.1624999999999,648.9300000000001,648.9300000000001,648.9300000000001,4011.0,90.0
CUST0000348,0.14285714285714285,302.3928571428572,18.0,14.0,14.0,66.0,79.25142857142858,4.714285714285714,79.25142857142859,4.714285714285714,302.3928571428572,302.3928571428572,302.3928571428572,302.3928571428572,2000.0,10.0
CUST0000354,0.3333333333333333,229.59833333333333,27.0,6.0,6.0,28.0,73.84833333333334,4.666666666666667,73.84833333333333,4.666666666666667,229.59833333333336,229.59833333333333,229.59833333333333,229.59833333333333,675.45,12.5
CUST0000356,0.5,834.02375,38.0,8.0,7.0,49.0,101.57249999999999,6.125,82.51857142857143,7.0,953.17,834.02375,834.02375,834.02375,3150.0,5.7
CUST0000357,0.3333333333333333,1359.5888888888887,64.0,9.0,9.0,68.0,149.83333333333334,7.555555555555555,149.83333333333334,7.555555555555555,1359.5888888888887,1359.5888888888887,1359.5888888888887,1359.5888888888887,5980.0,5.0
