customer_id,Cluster
CUST0003357,0
CUST0003366,0
CUST0003378,0
CUST0003391,0
CUST0003394,0
CUST0003395,0
CUST0003404,0
CUST0003409,0
CUST0003410,0
CUST0003414,0
CUST0003419,0
CUST0003424,0
CUST0003446,0
CUST0003464,0
CUST0003465,0
CUST0003470,0
CUST0003471,0
CUST0003479,0
CUST0003484,0
CUST0003485,0
CUST0003491,0
CUST0003499,0
CUST0003513,0
CUST0003520,0
CUST0003523,0
CUST0003528,0
CUST0003530,0
CUST0003536,0
CUST0003537,0
CUST0003538,0
CUST0003543,0
CUST0003554,0
CUST0003561,0
CUST0003578,0
CUST0003581,0
CUST0003588,0
CUST0003600,0
CUST0003603,0
CUST0003607,0
CUST0003613,0
CUST0003622,0
CUST0003624,0
CUST0003633,0
CUST0003640,0
CUST0003646,0
CUST0003659,0
CUST0003666,0
CUST0003669,0
CUST0003675,0
CUST0003678,0
CUST0003696,0
CUST0003702,0
CUST0003746,0
CUST0003754,0
CUST0003773,0
CUST0003783,0
CUST0003785,0
CUST0003788,0
CUST0003791,0
CUST0003799,0
CUST0003804,0
CUST0003835,0
CUST0003838,0
CUST0003857,0
CUST0003860,0
CUST0003862,0
CUST0003863,0
CUST0003864,0
CUST0003867,0
CUST0003868,0
CUST0003882,0
CUST0003884,0
CUST0003891,0
CUST0003907,0
CUST0003908,0
CUST0003915,0
CUST0003920,0
CUST0003929,0
CUST0003930,0
CUST0003935,0
CUST0003941,0
CUST0003942,0
CUST0003961,0
CUST0003967,0
CUST0003968,0
CUST0003970,0
CUST0003976,0
CUST0003984,0
CUST0004000,0
CUST0000011,1
CUST0000016,1
CUST0000019,1
CUST0000020,1
CUST0000021,1
CUST0000046,1
CUST0000048,1
CUST0000054,1
CUST0000055,1
CUST0000057,1
CUST0000086,1
CUST0000087,1
CUST0000091,1
CUST0000095,1
CUST0000100,1
CUST0000105,1
CUST0000111,1
CUST0000113,1
CUST0000115,1
CUST0000125,1
CUST0000136,1
CUST0000145,1
CUST0000149,1
CUST0000151,1
CUST0000154,1
CUST0000157,1
CUST0000174,1
CUST0000206,1
CUST0000208,1
CUST0000213,1
CUST0000214,1
CUST0000225,1
CUST0000232,1
CUST0000247,1
CUST0000251,1
CUST0000259,1
CUST0000263,1
CUST0000273,1
CUST0000284,1
CUST0000308,1
CUST0000314,1
CUST0000319,1
CUST0000324,1
CUST0000328,1
CUST0000329,1
CUST0000358,1
CUST0000362,1
CUST0000368,1
CUST0000372,1
CUST0000373,1
CUST0000378,1
CUST0000379,1
CUST0000381,1
CUST0000384,1
CUST0000386,1
CUST0000394,1
CUST0000397,1
CUST0000401,1
CUST0000402,1
CUST0000403,1
CUST0000412,1
CUST0000415,1
CUST0000416,1
CUST0000426,1
CUST0000427,1
CUST0000428,1
CUST0000431,1
CUST0000434,1
CUST0000442,1
CUST0000444,1
CUST0000452,1
CUST0000460,1
CUST0000461,1
CUST0000463,1
CUST0000474,1
CUST0000475,1
CUST0000481,1
CUST0000491,1
CUST0000497,1
CUST0000525,1
CUST0000526,1
CUST0000532,1
CUST0000533,1
CUST0000536,1
CUST0000543,1
CUST0000549,1
CUST0000559,1
CUST0000562,1
CUST0000563,1
CUST0000566,1
CUST0000568,1
CUST0000570,1
CUST0000575,1
CUST0000583,1
CUST0000590,1
CUST0000593,1
CUST0000607,1
CUST0000612,1
CUST0000616,1
CUST0000617,1
CUST0000618,1
CUST0000627,1
CUST0000632,1
CUST0000638,1
CUST0000646,1
CUST0000659,1
CUST0000660,1
CUST0000670,1
CUST0000691,1
CUST0000695,1
CUST0000700,1
CUST0000708,1
CUST0000711,1
CUST0000713,1
CUST0000719,1
CUST0000722,1
CUST0000728,1
CUST0000729,1
CUST0000739,1
CUST0000740,1
CUST0000743,1
CUST0000751,1
CUST0000755,1
CUST0000769,1
CUST0000771,1
CUST0000779,1
CUST0000786,1
CUST0000787,1
CUST0000816,1
CUST0000823,1
CUST0000829,1
CUST0000847,1
CUST0000850,1
CUST0000857,1
CUST0000870,1
CUST0000885,1
CUST0000904,1
CUST0000912,1
CUST0000916,1
CUST0000935,1
CUST0000936,1
CUST0000943,1
CUST0000953,1
CUST0000954,1
CUST0000972,1
CUST0000980,1
CUST0000981,1
CUST0000991,1
CUST0000996,1
CUST0001007,1
CUST0001012,1
CUST0001013,1
CUST0001015,1
CUST0001022,1
CUST0001026,1
CUST0001034,1
CUST0001035,1
CUST0001051,1
CUST0001053,1
CUST0001067,1
CUST0001071,1
CUST0001072,1
CUST0001084,1
CUST0001086,1
CUST0001093,1
CUST0001094,1
CUST0001097,1
CUST0001099,1
CUST0001106,1
CUST0001119,1
CUST0001120,1
CUST0001129,1
CUST0001142,1
CUST0001143,1
CUST0001167,1
CUST0001177,1
CUST0001178,1
CUST0001179,1
CUST0001180,1
CUST0001184,1
CUST0001185,1
CUST0001190,1
CUST0001192,1
CUST0001216,1
CUST0001217,1
CUST0001222,1
CUST0001250,1
CUST0001254,1
CUST0001256,1
CUST0001262,1
CUST0001268,1
CUST0001269,1
CUST0001273,1
CUST0001275,1
CUST0001286,1
CUST0001289,1
CUST0001300,1
CUST0001304,1
CUST0001310,1
CUST0001319,1
CUST0001321,1
CUST0001326,1
CUST0001332,1
CUST0001339,1
CUST0001348,1
CUST0001350,1
CUST0001355,1
CUST0001357,1
CUST0001366,1
CUST0001371,1
CUST0001382,1
CUST0001399,1
CUST0001404,1
CUST0001405,1
CUST0001406,1
CUST0001409,1
CUST0001431,1
CUST0001437,1
CUST0001438,1
CUST0001441,1
CUST0001458,1
CUST0001459,1
CUST0001464,1
CUST0001469,1
CUST0001476,1
CUST0001477,1
CUST0001486,1
CUST0001487,1
CUST0001504,1
CUST0001507,1
CUST0001516,1
CUST0001517,1
CUST0001518,1
CUST0001521,1
CUST0001540,1
CUST0001542,1
CUST0001545,1
CUST0001553,1
CUST0001568,1
CUST0001571,1
CUST0001581,1
CUST0001586,1
CUST0001619,1
CUST0001636,1
CUST0001638,1
CUST0001647,1
CUST0001655,1
CUST0001708,1
CUST0001720,1
CUST0001721,1
CUST0001731,1
CUST0001739,1
CUST0001744,1
CUST0001772,1
CUST0001774,1
CUST0001779,1
CUST0001780,1
CUST0001784,1
CUST0001794,1
CUST0001807,1
CUST0001820,1
CUST0001827,1
CUST0001850,1
CUST0001853,1
CUST0001854,1
CUST0001856,1
CUST0001859,1
CUST0001860,1
CUST0001865,1
CUST0001869,1
CUST0001877,1
CUST0001878,1
CUST0001882,1
CUST0001892,1
CUST0001895,1
CUST0001897,1
CUST0001915,1
CUST0001917,1
CUST0001921,1
CUST0001932,1
CUST0001939,1
CUST0001950,1
CUST0001952,1
CUST0001960,1
CUST0001963,1
CUST0001964,1
CUST0001969,1
CUST0001977,1
CUST0001978,1
CUST0001982,1
CUST0001991,1
CUST0001994,1
CUST0002001,1
CUST0002009,1
CUST0002010,1
CUST0002012,1
CUST0002015,1
CUST0002030,1
CUST0002045,1
CUST0002054,1
CUST0002065,1
CUST0002080,1
CUST0002083,1
CUST0002113,1
CUST0002141,1
CUST0002143,1
CUST0002144,1
CUST0002162,1
CUST0002180,1
CUST0002181,1
CUST0002184,1
CUST0002189,1
CUST0002190,1
CUST0002199,1
CUST0002207,1
CUST0002214,1
CUST0002224,1
CUST0002226,1
CUST0002229,1
CUST0002231,1
CUST0002233,1
CUST0002253,1
CUST0002256,1
CUST0002257,1
CUST0002264,1
CUST0002274,1
CUST0002278,1
CUST0002287,1
CUST0002290,1
CUST0002291,1
CUST0002293,1
CUST0002296,1
CUST0002309,1
CUST0002331,1
CUST0002352,1
CUST0002355,1
CUST0002358,1
CUST0002361,1
CUST0002364,1
CUST0002370,1
CUST0002385,1
CUST0002391,1
CUST0002399,1
CUST0002411,1
CUST0002414,1
CUST0002421,1
CUST0002430,1
CUST0002451,1
CUST0002454,1
CUST0002464,1
CUST0002465,1
CUST0002475,1
CUST0002476,1
CUST0002479,1
CUST0002483,1
CUST0002484,1
CUST0002490,1
CUST0002491,1
CUST0002492,1
CUST0002495,1
CUST0002496,1
CUST0002499,1
CUST0002509,1
CUST0002510,1
CUST0002513,1
CUST0002514,1
CUST0002535,1
CUST0002540,1
CUST0002544,1
CUST0002567,1
CUST0002569,1
CUST0002573,1
CUST0002579,1
CUST0002581,1
CUST0002592,1
CUST0002595,1
CUST0002597,1
CUST0002598,1
CUST0002599,1
CUST0002605,1
CUST0002609,1
CUST0002627,1
CUST0002632,1
CUST0002638,1
CUST0002667,1
CUST0002670,1
CUST0002679,1
CUST0002681,1
CUST0002682,1
CUST0002683,1
CUST0002685,1
CUST0002690,1
CUST0002697,1
CUST0002700,1
CUST0002707,1
CUST0002708,1
CUST0002709,1
CUST0002713,1
CUST0002733,1
CUST0002744,1
CUST0002746,1
CUST0002750,1
CUST0002752,1
CUST0002757,1
CUST0002768,1
CUST0002781,1
CUST0002796,1
CUST0002806,1
CUST0002807,1
CUST0002808,1
CUST0002811,1
CUST0002812,1
CUST0002814,1
CUST0002815,1
CUST0002817,1
CUST0002830,1
CUST0002831,1
CUST0002834,1
CUST0002838,1
CUST0002842,1
CUST0002847,1
CUST0002851,1
CUST0002861,1
CUST0002862,1
CUST0002868,1
CUST0002870,1
CUST0002877,1
CUST0002883,1
CUST0002894,1
CUST0002897,1
CUST0002902,1
CUST0002904,1
CUST0002913,1
CUST0002918,1
CUST0002919,1
CUST0002927,1
CUST0002930,1
CUST0002936,1
CUST0002948,1
CUST0002952,1
CUST0002954,1
CUST0002956,1
CUST0002963,1
CUST0002984,1
CUST0002998,1
CUST0003013,1
CUST0003021,1
CUST0003031,1
CUST0003032,1
CUST0003033,1
CUST0003038,1
CUST0003040,1
CUST0003048,1
CUST0003071,1
CUST0003081,1
CUST0003090,1
CUST0003094,1
CUST0003104,1
CUST0003109,1
CUST0003127,1
CUST0003130,1
CUST0003132,1
CUST0003152,1
CUST0003155,1
CUST0003157,1
CUST0003159,1
CUST0003161,1
CUST0003173,1
CUST0003181,1
CUST0003182,1
CUST0003184,1
CUST0003185,1
CUST0003186,1
CUST0003188,1
CUST0003192,1
CUST0003196,1
CUST0003202,1
CUST0003208,1
CUST0003224,1
CUST0003233,1
CUST0003237,1
CUST0003238,1
CUST0003243,1
CUST0003244,1
CUST0003249,1
CUST0003252,1
CUST0003254,1
CUST0003256,1
CUST0003269,1
CUST0003278,1
CUST0003288,1
CUST0003289,1
CUST0003291,1
CUST0003317,1
CUST0003320,1
CUST0003330,1
CUST0003331,1
CUST0003336,1
CUST0003344,1
CUST0003354,1
CUST0003359,1
CUST0003364,1
CUST0003375,1
CUST0003380,1
CUST0003382,1
CUST0003390,1
CUST0003397,1
CUST0003412,1
CUST0003421,1
CUST0003435,1
CUST0003437,1
CUST0003453,1
CUST0003455,1
CUST0003460,1
CUST0003461,1
CUST0003472,1
CUST0003475,1
CUST0003487,1
CUST0003492,1
CUST0003498,1
CUST0003505,1
CUST0003509,1
CUST0003521,1
CUST0003533,1
CUST0003534,1
CUST0003553,1
CUST0003558,1
CUST0003563,1
CUST0003564,1
CUST0003569,1
CUST0003572,1
CUST0003577,1
CUST0003593,1
CUST0003597,1
CUST0003602,1
CUST0003606,1
CUST0003612,1
CUST0003617,1
CUST0003635,1
CUST0003638,1
CUST0003641,1
CUST0003642,1
CUST0003644,1
CUST0003648,1
CUST0003654,1
CUST0003655,1
CUST0003665,1
CUST0003670,1
CUST0003691,1
CUST0003693,1
CUST0003697,1
CUST0003698,1
CUST0003706,1
CUST0003713,1
CUST0003726,1
CUST0003737,1
CUST0003739,1
CUST0003741,1
CUST0003743,1
CUST0003750,1
CUST0003751,1
CUST0003752,1
CUST0003757,1
CUST0003763,1
CUST0003766,1
CUST0003786,1
CUST0003802,1
CUST0003810,1
CUST0003819,1
CUST0003822,1
CUST0003826,1
CUST0003829,1
CUST0003830,1
CUST0003831,1
CUST0003852,1
CUST0003859,1
CUST0003880,1
CUST0003881,1
CUST0003892,1
CUST0003894,1
CUST0003899,1
CUST0003901,1
CUST0003903,1
CUST0003906,1
CUST0003926,1
CUST0003936,1
CUST0003943,1
CUST0003948,1
CUST0003956,1
CUST0003958,1
CUST0003964,1
CUST0003977,1
CUST0003982,1
CUST0003988,1
CUST0003989,1
CUST0003998,1
CUST0000005,2
CUST0000013,2
CUST0000022,2
CUST0000026,2
CUST0000030,2
CUST0000031,2
CUST0000040,2
CUST0000042,2
CUST0000044,2
CUST0000052,2
CUST0000056,2
CUST0000078,2
CUST0000084,2
CUST0000103,2
CUST0000114,2
CUST0000126,2
CUST0000129,2
CUST0000131,2
CUST0000133,2
CUST0000138,2
CUST0000139,2
CUST0000143,2
CUST0000147,2
CUST0000161,2
CUST0000162,2
CUST0000175,2
CUST0000181,2
CUST0000191,2
CUST0000192,2
CUST0000223,2
CUST0000237,2
CUST0000243,2
CUST0000246,2
CUST0000265,2
CUST0000275,2
CUST0000279,2
CUST0000305,2
CUST0000307,2
CUST0000310,2
CUST0000312,2
CUST0000338,2
CUST0000348,2
CUST0000354,2
CUST0000365,2
CUST0000385,2
CUST0000406,2
CUST0000409,2
CUST0000414,2
CUST0000458,2
CUST0000459,2
CUST0000469,2
CUST0000471,2
CUST0000478,2
CUST0000480,2
CUST0000482,2
CUST0000488,2
CUST0000495,2
CUST0000499,2
CUST0000508,2
CUST0000510,2
CUST0000514,2
CUST0000524,2
CUST0000542,2
CUST0000545,2
CUST0000571,2
CUST0000598,2
CUST0000599,2
CUST0000606,2
CUST0000610,2
CUST0000637,2
CUST0000641,2
CUST0000643,2
CUST0000650,2
CUST0000663,2
CUST0000667,2
CUST0000671,2
CUST0000675,2
CUST0000681,2
CUST0000685,2
CUST0000687,2
CUST0000720,2
CUST0000727,2
CUST0000741,2
CUST0000744,2
CUST0000753,2
CUST0000756,2
CUST0000770,2
CUST0000778,2
CUST0000781,2
CUST0000790,2
CUST0000796,2
CUST0000807,2
CUST0000820,2
CUST0000830,2
CUST0000832,2
CUST0000834,2
CUST0000840,2
CUST0000844,2
CUST0000848,2
CUST0000869,2
CUST0000872,2
CUST0000881,2
CUST0000907,2
CUST0000910,2
CUST0000922,2
CUST0000923,2
CUST0000934,2
CUST0000938,2
CUST0000939,2
CUST0000940,2
CUST0000960,2
CUST0000970,2
CUST0000974,2
CUST0000979,2
CUST0000982,2
CUST0000984,2
CUST0000985,2
CUST0000999,2
CUST0001001,2
CUST0001006,2
CUST0001024,2
CUST0001033,2
CUST0001049,2
CUST0001050,2
CUST0001062,2
CUST0001091,2
CUST0001102,2
CUST0001108,2
CUST0001111,2
CUST0001114,2
CUST0001118,2
CUST0001125,2
CUST0001130,2
CUST0001140,2
CUST0001148,2
CUST0001152,2
CUST0001153,2
CUST0001165,2
CUST0001166,2
CUST0001191,2
CUST0001194,2
CUST0001202,2
CUST0001203,2
CUST0001204,2
CUST0001213,2
CUST0001223,2
CUST0001233,2
CUST0001235,2
CUST0001236,2
CUST0001241,2
CUST0001243,2
CUST0001247,2
CUST0001249,2
CUST0001252,2
CUST0001257,2
CUST0001258,2
CUST0001259,2
CUST0001260,2
CUST0001265,2
CUST0001271,2
CUST0001281,2
CUST0001283,2
CUST0001285,2
CUST0001287,2
CUST0001301,2
CUST0001307,2
CUST0001329,2
CUST0001335,2
CUST0001340,2
CUST0001342,2
CUST0001351,2
CUST0001363,2
CUST0001367,2
CUST0001381,2
CUST0001387,2
CUST0001388,2
CUST0001391,2
CUST0001392,2
CUST0001396,2
CUST0001400,2
CUST0001413,2
CUST0001415,2
CUST0001422,2
CUST0001426,2
CUST0001429,2
CUST0001434,2
CUST0001435,2
CUST0001436,2
CUST0001440,2
CUST0001445,2
CUST0001450,2
CUST0001473,2
CUST0001481,2
CUST0001489,2
CUST0001503,2
CUST0001510,2
CUST0001512,2
CUST0001529,2
CUST0001535,2
CUST0001539,2
CUST0001565,2
CUST0001579,2
CUST0001580,2
CUST0001590,2
CUST0001591,2
CUST0001599,2
CUST0001600,2
CUST0001602,2
CUST0001620,2
CUST0001624,2
CUST0001625,2
CUST0001640,2
CUST0001644,2
CUST0001650,2
CUST0001657,2
CUST0001658,2
CUST0001663,2
CUST0001665,2
CUST0001668,2
CUST0001677,2
CUST0001681,2
CUST0001703,2
CUST0001704,2
CUST0001707,2
CUST0001713,2
CUST0001724,2
CUST0001726,2
CUST0001729,2
CUST0001734,2
CUST0001735,2
CUST0001738,2
CUST0001740,2
CUST0001755,2
CUST0001761,2
CUST0001785,2
CUST0001786,2
CUST0001789,2
CUST0001792,2
CUST0001803,2
CUST0001805,2
CUST0001809,2
CUST0001812,2
CUST0001830,2
CUST0001831,2
CUST0001835,2
CUST0001837,2
CUST0001862,2
CUST0001863,2
CUST0001880,2
CUST0001898,2
CUST0001913,2
CUST0001918,2
CUST0001934,2
CUST0001935,2
CUST0001937,2
CUST0001942,2
CUST0001956,2
CUST0001957,2
CUST0001966,2
CUST0001971,2
CUST0001980,2
CUST0001989,2
CUST0001990,2
CUST0001992,2
CUST0002000,2
CUST0002019,2
CUST0002020,2
CUST0002024,2
CUST0002035,2
CUST0002049,2
CUST0002056,2
CUST0002057,2
CUST0002060,2
CUST0002063,2
CUST0002072,2
CUST0002074,2
CUST0002079,2
CUST0002082,2
CUST0002088,2
CUST0002096,2
CUST0002104,2
CUST0002105,2
CUST0002123,2
CUST0002127,2
CUST0002134,2
CUST0002146,2
CUST0002147,2
CUST0002183,2
CUST0002185,2
CUST0002188,2
CUST0002194,2
CUST0002196,2
CUST0002197,2
CUST0002218,2
CUST0002223,2
CUST0002234,2
CUST0002239,2
CUST0002243,2
CUST0002249,2
CUST0002250,2
CUST0002254,2
CUST0002259,2
CUST0002260,2
CUST0002286,2
CUST0002297,2
CUST0002304,2
CUST0002337,2
CUST0002344,2
CUST0002347,2
CUST0002349,2
CUST0002359,2
CUST0002369,2
CUST0002377,2
CUST0002388,2
CUST0002403,2
CUST0002416,2
CUST0002434,2
CUST0002435,2
CUST0002439,2
CUST0002446,2
CUST0002459,2
CUST0002462,2
CUST0002463,2
CUST0002471,2
CUST0002473,2
CUST0002500,2
CUST0002507,2
CUST0002522,2
CUST0002526,2
CUST0002530,2
CUST0002534,2
CUST0002547,2
CUST0002548,2
CUST0002557,2
CUST0002568,2
CUST0002571,2
CUST0002574,2
CUST0002582,2
CUST0002588,2
CUST0002607,2
CUST0002614,2
CUST0002617,2
CUST0002624,2
CUST0002641,2
CUST0002645,2
CUST0002646,2
CUST0002649,2
CUST0002653,2
CUST0002656,2
CUST0002666,2
CUST0002711,2
CUST0002712,2
CUST0002721,2
CUST0002723,2
CUST0002726,2
CUST0002735,2
CUST0002737,2
CUST0002739,2
CUST0002745,2
CUST0002765,2
CUST0002778,2
CUST0002780,2
CUST0002787,2
CUST0002804,2
CUST0002820,2
CUST0002822,2
CUST0002823,2
CUST0002824,2
CUST0002829,2
CUST0002833,2
CUST0002839,2
CUST0002859,2
CUST0002863,2
CUST0002864,2
CUST0002874,2
CUST0002900,2
CUST0002901,2
CUST0002905,2
CUST0002915,2
CUST0002917,2
CUST0002921,2
CUST0002944,2
CUST0002945,2
CUST0002961,2
CUST0002970,2
CUST0002972,2
CUST0002977,2
CUST0002980,2
CUST0002981,2
CUST0002990,2
CUST0002993,2
CUST0003001,2
CUST0003018,2
CUST0003028,2
CUST0003051,2
CUST0003056,2
CUST0003062,2
CUST0003065,2
CUST0003073,2
CUST0003074,2
CUST0003082,2
CUST0003100,2
CUST0003107,2
CUST0003123,2
CUST0003125,2
CUST0003128,2
CUST0003139,2
CUST0003140,2
CUST0003164,2
CUST0003180,2
CUST0003187,2
CUST0003195,2
CUST0003215,2
CUST0003220,2
CUST0003228,2
CUST0003234,2
CUST0003253,2
CUST0003260,2
CUST0003263,2
CUST0003265,2
CUST0003267,2
CUST0003268,2
CUST0003272,2
CUST0003280,2
CUST0003293,2
CUST0003298,2
CUST0003302,2
CUST0003306,2
CUST0003313,2
CUST0003323,2
CUST0003326,2
CUST0003329,2
CUST0003370,2
CUST0003384,2
CUST0003396,2
